date_id,date,year,month,month_name,quarter,weekday,is_weekend
20110827,2011-08-27,2011,8,Aug,3,Saturday,True
20110828,2011-08-28,2011,8,Aug,3,Sunday,True
20110829,2011-08-29,2011,8,Aug,3,Monday,False
20110830,2011-08-30,2011,8,Aug,3,Tuesday,False
20110831,2011-08-31,2011,8,Aug,3,Wednesday,False
20110901,2011-09-01,2011,9,Sep,3,Thursday,False
20110902,2011-09-02,2011,9,Sep,3,Friday,False
20110903,2011-09-03,2011,9,Sep,3,Saturday,True
20110904,2011-09-04,2011,9,Sep,3,Sunday,True
20110905,2011-09-05,2011,9,Sep,3,Monday,False
20110906,2011-09-06,2011,9,Sep,3,Tuesday,False
20110907,2011-09-07,2011,9,Sep,3,Wednesday,False
20110908,2011-09-08,2011,9,Sep,3,Thursday,False
20110909,2011-09-09,2011,9,Sep,3,Friday,False
20110910,2011-09-10,2011,9,Sep,3,Saturday,True
20110911,2011-09-11,2011,9,Sep,3,Sunday,True
20110912,2011-09-12,2011,9,Sep,3,Monday,False
20110913,2011-09-13,2011,9,Sep,3,Tuesday,False
20110914,2011-09-14,2011,9,Sep,3,Wednesday,False
20110915,2011-09-15,2011,9,Sep,3,Thursday,False
20110916,2011-09-16,2011,9,Sep,3,Friday,False
20110917,2011-09-17,2011,9,Sep,3,Saturday,True
20110918,2011-09-18,2011,9,Sep,3,Sunday,True
20110919,2011-09-19,2011,9,Sep,3,Monday,False
20110920,2011-09-20,2011,9,Sep,3,Tuesday,False
20110921,2011-09-21,2011,9,Sep,3,Wednesday,False
20110922,2011-09-22,2011,9,Sep,3,Thursday,False
20110923,2011-09-23,2011,9,Sep,3,Friday,False
20110924,2011-09-24,2011,9,Sep,3,Saturday,True
20110925,2011-09-25,2011,9,Sep,3,Sunday,True
20110926,2011-09-26,2011,9,Sep,3,Monday,False
20110927,2011-09-27,2011,9,Sep,3,Tuesday,False
20110928,2011-09-28,2011,9,Sep,3,Wednesday,False
20110929,2011-09-29,2011,9,Sep,3,Thursday,False
20110930,2011-09-30,2011,9,Sep,3,Friday,False
20111001,2011-10-01,2011,10,Oct,4,Saturday,True
20111002,2011-10-02,2011,10,Oct,4,Sunday,True
20111003,2011-10-03,2011,10,Oct,4,Monday,False
20111004,2011-10-04,2011,10,Oct,4,Tuesday,False
20111005,2011-10-05,2011,10,Oct,4,Wednesday,False
20111006,2011-10-06,2011,10,Oct,4,Thursday,False
20111007,2011-10-07,2011,10,Oct,4,Friday,False
20111008,2011-10-08,2011,10,Oct,4,Saturday,True
20111009,2011-10-09,2011,10,Oct,4,Sunday,True
20111010,2011-10-10,2011,10,Oct,4,Monday,False
20111011,2011-10-11,2011,10,Oct,4,Tuesday,False
20111012,2011-10-12,2011,10,Oct,4,Wednesday,False
20111013,2011-10-13,2011,10,Oct,4,Thursday,False
20111014,2011-10-14,2011,10,Oct,4,Friday,False
20111015,2011-10-15,2011,10,Oct,4,Saturday,True
20111016,2011-10-16,2011,10,Oct,4,Sunday,True
20111017,2011-10-17,2011,10,Oct,4,Monday,False
20111018,2011-10-18,2011,10,Oct,4,Tuesday,False
20111019,2011-10-19,2011,10,Oct,4,Wednesday,False
20111020,2011-10-20,2011,10,Oct,4,Thursday,False
20111021,2011-10-21,2011,10,Oct,4,Friday,False
20111022,2011-10-22,2011,10,Oct,4,Saturday,True
20111023,2011-10-23,2011,10,Oct,4,Sunday,True
20111024,2011-10-24,2011,10,Oct,4,Monday,False
20111025,2011-10-25,2011,10,Oct,4,Tuesday,False
20111026,2011-10-26,2011,10,Oct,4,Wednesday,False
20111027,2011-10-27,2011,10,Oct,4,Thursday,False
20111028,2011-10-28,2011,10,Oct,4,Friday,False
20111029,2011-10-29,2011,10,Oct,4,Saturday,True
20111030,2011-10-30,2011,10,Oct,4,Sunday,True
20111031,2011-10-31,2011,10,Oct,4,Monday,False
20111101,2011-11-01,2011,11,Nov,4,Tuesday,False
20111102,2011-11-02,2011,11,Nov,4,Wednesday,False
20111103,2011-11-03,2011,11,Nov,4,Thursday,False
20111104,2011-11-04,2011,11,Nov,4,Friday,False
20111105,2011-11-05,2011,11,Nov,4,Saturday,True
20111106,2011-11-06,2011,11,Nov,4,Sunday,True
20111107,2011-11-07,2011,11,Nov,4,Monday,False
20111108,2011-11-08,2011,11,Nov,4,Tuesday,False
20111109,2011-11-09,2011,11,Nov,4,Wednesday,False
20111110,2011-11-10,2011,11,Nov,4,Thursday,False
20111111,2011-11-11,2011,11,Nov,4,Friday,False
20111112,2011-11-12,2011,11,Nov,4,Saturday,True
20111113,2011-11-13,2011,11,Nov,4,Sunday,True
20111114,2011-11-14,2011,11,Nov,4,Monday,False
20111115,2011-11-15,2011,11,Nov,4,Tuesday,False
20111116,2011-11-16,2011,11,Nov,4,Wednesday,False
20111117,2011-11-17,2011,11,Nov,4,Thursday,False
20111118,2011-11-18,2011,11,Nov,4,Friday,False
20111119,2011-11-19,2011,11,Nov,4,Saturday,True
20111120,2011-11-20,2011,11,Nov,4,Sunday,True
20111121,2011-11-21,2011,11,Nov,4,Monday,False
20111122,2011-11-22,2011,11,Nov,4,Tuesday,False
20111123,2011-11-23,2011,11,Nov,4,Wednesday,False
20111124,2011-11-24,2011,11,Nov,4,Thursday,False
20111125,2011-11-25,2011,11,Nov,4,Friday,False
20111126,2011-11-26,2011,11,Nov,4,Saturday,True
20111127,2011-11-27,2011,11,Nov,4,Sunday,True
20111128,2011-11-28,2011,11,Nov,4,Monday,False
20111129,2011-11-29,2011,11,Nov,4,Tuesday,False
20111130,2011-11-30,2011,11,Nov,4,Wednesday,False
20111201,2011-12-01,2011,12,Dec,4,Thursday,False
20111202,2011-12-02,2011,12,Dec,4,Friday,False
20111203,2011-12-03,2011,12,Dec,4,Saturday,True
20111204,2011-12-04,2011,12,Dec,4,Sunday,True
20111205,2011-12-05,2011,12,Dec,4,Monday,False
20111206,2011-12-06,2011,12,Dec,4,Tuesday,False
20111207,2011-12-07,2011,12,Dec,4,Wednesday,False
20111208,2011-12-08,2011,12,Dec,4,Thursday,False
20111209,2011-12-09,2011,12,Dec,4,Friday,False
20111210,2011-12-10,2011,12,Dec,4,Saturday,True
20111211,2011-12-11,2011,12,Dec,4,Sunday,True
20111212,2011-12-12,2011,12,Dec,4,Monday,False
20111213,2011-12-13,2011,12,Dec,4,Tuesday,False
20111214,2011-12-14,2011,12,Dec,4,Wednesday,False
20111215,2011-12-15,2011,12,Dec,4,Thursday,False
20111216,2011-12-16,2011,12,Dec,4,Friday,False
20111217,2011-12-17,2011,12,Dec,4,Saturday,True
20111218,2011-12-18,2011,12,Dec,4,Sunday,True
20111219,2011-12-19,2011,12,Dec,4,Monday,False
20111220,2011-12-20,2011,12,Dec,4,Tuesday,False
20111221,2011-12-21,2011,12,Dec,4,Wednesday,False
20111222,2011-12-22,2011,12,Dec,4,Thursday,False
20111223,2011-12-23,2011,12,Dec,4,Friday,False
20111224,2011-12-24,2011,12,Dec,4,Saturday,True
20111225,2011-12-25,2011,12,Dec,4,Sunday,True
20111226,2011-12-26,2011,12,Dec,4,Monday,False
20111227,2011-12-27,2011,12,Dec,4,Tuesday,False
20111228,2011-12-28,2011,12,Dec,4,Wednesday,False
20111229,2011-12-29,2011,12,Dec,4,Thursday,False
20111230,2011-12-30,2011,12,Dec,4,Friday,False
20111231,2011-12-31,2011,12,Dec,4,Saturday,True
20120101,2012-01-01,2012,1,Jan,1,Sunday,True
20120102,2012-01-02,2012,1,Jan,1,Monday,False
20120103,2012-01-03,2012,1,Jan,1,Tuesday,False
20120104,2012-01-04,2012,1,Jan,1,Wednesday,False
20120105,2012-01-05,2012,1,Jan,1,Thursday,False
20120106,2012-01-06,2012,1,Jan,1,Friday,False
20120107,2012-01-07,2012,1,Jan,1,Saturday,True
20120108,2012-01-08,2012,1,Jan,1,Sunday,True
20120109,2012-01-09,2012,1,Jan,1,Monday,False
20120110,2012-01-10,2012,1,Jan,1,Tuesday,False
20120111,2012-01-11,2012,1,Jan,1,Wednesday,False
20120112,2012-01-12,2012,1,Jan,1,Thursday,False
20120113,2012-01-13,2012,1,Jan,1,Friday,False
20120114,2012-01-14,2012,1,Jan,1,Saturday,True
20120115,2012-01-15,2012,1,Jan,1,Sunday,True
20120116,2012-01-16,2012,1,Jan,1,Monday,False
20120117,2012-01-17,2012,1,Jan,1,Tuesday,False
20120118,2012-01-18,2012,1,Jan,1,Wednesday,False
20120119,2012-01-19,2012,1,Jan,1,Thursday,False
20120120,2012-01-20,2012,1,Jan,1,Friday,False
20120121,2012-01-21,2012,1,Jan,1,Saturday,True
20120122,2012-01-22,2012,1,Jan,1,Sunday,True
20120123,2012-01-23,2012,1,Jan,1,Monday,False
20120124,2012-01-24,2012,1,Jan,1,Tuesday,False
20120125,2012-01-25,2012,1,Jan,1,Wednesday,False
20120126,2012-01-26,2012,1,Jan,1,Thursday,False
20120127,2012-01-27,2012,1,Jan,1,Friday,False
20120128,2012-01-28,2012,1,Jan,1,Saturday,True
20120129,2012-01-29,2012,1,Jan,1,Sunday,True
20120130,2012-01-30,2012,1,Jan,1,Monday,False
20120131,2012-01-31,2012,1,Jan,1,Tuesday,False
20120201,2012-02-01,2012,2,Feb,1,Wednesday,False
20120202,2012-02-02,2012,2,Feb,1,Thursday,False
20120203,2012-02-03,2012,2,Feb,1,Friday,False
20120204,2012-02-04,2012,2,Feb,1,Saturday,True
20120205,2012-02-05,2012,2,Feb,1,Sunday,True
20120206,2012-02-06,2012,2,Feb,1,Monday,False
20120207,2012-02-07,2012,2,Feb,1,Tuesday,False
20120208,2012-02-08,2012,2,Feb,1,Wednesday,False
20120209,2012-02-09,2012,2,Feb,1,Thursday,False
20120210,2012-02-10,2012,2,Feb,1,Friday,False
20120211,2012-02-11,2012,2,Feb,1,Saturday,True
20120212,2012-02-12,2012,2,Feb,1,Sunday,True
20120213,2012-02-13,2012,2,Feb,1,Monday,False
20120214,2012-02-14,2012,2,Feb,1,Tuesday,False
20120215,2012-02-15,2012,2,Feb,1,Wednesday,False
20120216,2012-02-16,2012,2,Feb,1,Thursday,False
20120217,2012-02-17,2012,2,Feb,1,Friday,False
20120218,2012-02-18,2012,2,Feb,1,Saturday,True
20120219,2012-02-19,2012,2,Feb,1,Sunday,True
20120220,2012-02-20,2012,2,Feb,1,Monday,False
20120221,2012-02-21,2012,2,Feb,1,Tuesday,False
20120222,2012-02-22,2012,2,Feb,1,Wednesday,False
20120223,2012-02-23,2012,2,Feb,1,Thursday,False
20120224,2012-02-24,2012,2,Feb,1,Friday,False
20120225,2012-02-25,2012,2,Feb,1,Saturday,True
20120226,2012-02-26,2012,2,Feb,1,Sunday,True
20120227,2012-02-27,2012,2,Feb,1,Monday,False
20120228,2012-02-28,2012,2,Feb,1,Tuesday,False
20120229,2012-02-29,2012,2,Feb,1,Wednesday,False
20120301,2012-03-01,2012,3,Mar,1,Thursday,False
20120302,2012-03-02,2012,3,Mar,1,Friday,False
20120303,2012-03-03,2012,3,Mar,1,Saturday,True
20120304,2012-03-04,2012,3,Mar,1,Sunday,True
20120305,2012-03-05,2012,3,Mar,1,Monday,False
20120306,2012-03-06,2012,3,Mar,1,Tuesday,False
20120307,2012-03-07,2012,3,Mar,1,Wednesday,False
20120308,2012-03-08,2012,3,Mar,1,Thursday,False
20120309,2012-03-09,2012,3,Mar,1,Friday,False
20120310,2012-03-10,2012,3,Mar,1,Saturday,True
20120311,2012-03-11,2012,3,Mar,1,Sunday,True
20120312,2012-03-12,2012,3,Mar,1,Monday,False
20120313,2012-03-13,2012,3,Mar,1,Tuesday,False
20120314,2012-03-14,2012,3,Mar,1,Wednesday,False
20120315,2012-03-15,2012,3,Mar,1,Thursday,False
20120316,2012-03-16,2012,3,Mar,1,Friday,False
20120317,2012-03-17,2012,3,Mar,1,Saturday,True
20120318,2012-03-18,2012,3,Mar,1,Sunday,True
20120319,2012-03-19,2012,3,Mar,1,Monday,False
20120320,2012-03-20,2012,3,Mar,1,Tuesday,False
20120321,2012-03-21,2012,3,Mar,1,Wednesday,False
20120322,2012-03-22,2012,3,Mar,1,Thursday,False
20120323,2012-03-23,2012,3,Mar,1,Friday,False
20120324,2012-03-24,2012,3,Mar,1,Saturday,True
20120325,2012-03-25,2012,3,Mar,1,Sunday,True
20120326,2012-03-26,2012,3,Mar,1,Monday,False
20120327,2012-03-27,2012,3,Mar,1,Tuesday,False
20120328,2012-03-28,2012,3,Mar,1,Wednesday,False
20120329,2012-03-29,2012,3,Mar,1,Thursday,False
20120330,2012-03-30,2012,3,Mar,1,Friday,False
20120331,2012-03-31,2012,3,Mar,1,Saturday,True
20120401,2012-04-01,2012,4,Apr,2,Sunday,True
20120402,2012-04-02,2012,4,Apr,2,Monday,False
20120403,2012-04-03,2012,4,Apr,2,Tuesday,False
20120404,2012-04-04,2012,4,Apr,2,Wednesday,False
20120405,2012-04-05,2012,4,Apr,2,Thursday,False
20120406,2012-04-06,2012,4,Apr,2,Friday,False
20120407,2012-04-07,2012,4,Apr,2,Saturday,True
20120408,2012-04-08,2012,4,Apr,2,Sunday,True
20120409,2012-04-09,2012,4,Apr,2,Monday,False
20120410,2012-04-10,2012,4,Apr,2,Tuesday,False
20120411,2012-04-11,2012,4,Apr,2,Wednesday,False
20120412,2012-04-12,2012,4,Apr,2,Thursday,False
20120413,2012-04-13,2012,4,Apr,2,Friday,False
20120414,2012-04-14,2012,4,Apr,2,Saturday,True
20120415,2012-04-15,2012,4,Apr,2,Sunday,True
20120416,2012-04-16,2012,4,Apr,2,Monday,False
20120417,2012-04-17,2012,4,Apr,2,Tuesday,False
20120418,2012-04-18,2012,4,Apr,2,Wednesday,False
20120419,2012-04-19,2012,4,Apr,2,Thursday,False
20120420,2012-04-20,2012,4,Apr,2,Friday,False
20120421,2012-04-21,2012,4,Apr,2,Saturday,True
20120422,2012-04-22,2012,4,Apr,2,Sunday,True
20120423,2012-04-23,2012,4,Apr,2,Monday,False
20120424,2012-04-24,2012,4,Apr,2,Tuesday,False
20120425,2012-04-25,2012,4,Apr,2,Wednesday,False
20120426,2012-04-26,2012,4,Apr,2,Thursday,False
20120427,2012-04-27,2012,4,Apr,2,Friday,False
20120428,2012-04-28,2012,4,Apr,2,Saturday,True
20120429,2012-04-29,2012,4,Apr,2,Sunday,True
20120430,2012-04-30,2012,4,Apr,2,Monday,False
20120501,2012-05-01,2012,5,May,2,Tuesday,False
20120502,2012-05-02,2012,5,May,2,Wednesday,False
20120503,2012-05-03,2012,5,May,2,Thursday,False
20120504,2012-05-04,2012,5,May,2,Friday,False
20120505,2012-05-05,2012,5,May,2,Saturday,True
20120506,2012-05-06,2012,5,May,2,Sunday,True
20120507,2012-05-07,2012,5,May,2,Monday,False
20120508,2012-05-08,2012,5,May,2,Tuesday,False
20120509,2012-05-09,2012,5,May,2,Wednesday,False
20120510,2012-05-10,2012,5,May,2,Thursday,False
20120511,2012-05-11,2012,5,May,2,Friday,False
20120512,2012-05-12,2012,5,May,2,Saturday,True
20120513,2012-05-13,2012,5,May,2,Sunday,True
20120514,2012-05-14,2012,5,May,2,Monday,False
20120515,2012-05-15,2012,5,May,2,Tuesday,False
20120516,2012-05-16,2012,5,May,2,Wednesday,False
20120517,2012-05-17,2012,5,May,2,Thursday,False
20120518,2012-05-18,2012,5,May,2,Friday,False
20120519,2012-05-19,2012,5,May,2,Saturday,True
20120520,2012-05-20,2012,5,May,2,Sunday,True
20120521,2012-05-21,2012,5,May,2,Monday,False
20120522,2012-05-22,2012,5,May,2,Tuesday,False
20120523,2012-05-23,2012,5,May,2,Wednesday,False
20120524,2012-05-24,2012,5,May,2,Thursday,False
20120525,2012-05-25,2012,5,May,2,Friday,False
20120526,2012-05-26,2012,5,May,2,Saturday,True
20120527,2012-05-27,2012,5,May,2,Sunday,True
20120528,2012-05-28,2012,5,May,2,Monday,False
20120529,2012-05-29,2012,5,May,2,Tuesday,False
20120530,2012-05-30,2012,5,May,2,Wednesday,False
20120531,2012-05-31,2012,5,May,2,Thursday,False
20120601,2012-06-01,2012,6,Jun,2,Friday,False
20120602,2012-06-02,2012,6,Jun,2,Saturday,True
20120603,2012-06-03,2012,6,Jun,2,Sunday,True
20120604,2012-06-04,2012,6,Jun,2,Monday,False
20120605,2012-06-05,2012,6,Jun,2,Tuesday,False
20120606,2012-06-06,2012,6,Jun,2,Wednesday,False
20120607,2012-06-07,2012,6,Jun,2,Thursday,False
20120608,2012-06-08,2012,6,Jun,2,Friday,False
20120609,2012-06-09,2012,6,Jun,2,Saturday,True
20120610,2012-06-10,2012,6,Jun,2,Sunday,True
20120611,2012-06-11,2012,6,Jun,2,Monday,False
20120612,2012-06-12,2012,6,Jun,2,Tuesday,False
20120613,2012-06-13,2012,6,Jun,2,Wednesday,False
20120614,2012-06-14,2012,6,Jun,2,Thursday,False
20120615,2012-06-15,2012,6,Jun,2,Friday,False
20120616,2012-06-16,2012,6,Jun,2,Saturday,True
20120617,2012-06-17,2012,6,Jun,2,Sunday,True
20120618,2012-06-18,2012,6,Jun,2,Monday,False
20120619,2012-06-19,2012,6,Jun,2,Tuesday,False
20120620,2012-06-20,2012,6,Jun,2,Wednesday,False
20120621,2012-06-21,2012,6,Jun,2,Thursday,False
20120622,2012-06-22,2012,6,Jun,2,Friday,False
20120623,2012-06-23,2012,6,Jun,2,Saturday,True
20120624,2012-06-24,2012,6,Jun,2,Sunday,True
20120625,2012-06-25,2012,6,Jun,2,Monday,False
20120626,2012-06-26,2012,6,Jun,2,Tuesday,False
20120627,2012-06-27,2012,6,Jun,2,Wednesday,False
20120628,2012-06-28,2012,6,Jun,2,Thursday,False
20120629,2012-06-29,2012,6,Jun,2,Friday,False
20120630,2012-06-30,2012,6,Jun,2,Saturday,True
20120701,2012-07-01,2012,7,Jul,3,Sunday,True
20120702,2012-07-02,2012,7,Jul,3,Monday,False
20120703,2012-07-03,2012,7,Jul,3,Tuesday,False
20120704,2012-07-04,2012,7,Jul,3,Wednesday,False
20120705,2012-07-05,2012,7,Jul,3,Thursday,False
20120706,2012-07-06,2012,7,Jul,3,Friday,False
20120707,2012-07-07,2012,7,Jul,3,Saturday,True
20120708,2012-07-08,2012,7,Jul,3,Sunday,True
20120709,2012-07-09,2012,7,Jul,3,Monday,False
20120710,2012-07-10,2012,7,Jul,3,Tuesday,False
20120711,2012-07-11,2012,7,Jul,3,Wednesday,False
20120712,2012-07-12,2012,7,Jul,3,Thursday,False
20120713,2012-07-13,2012,7,Jul,3,Friday,False
20120714,2012-07-14,2012,7,Jul,3,Saturday,True
20120715,2012-07-15,2012,7,Jul,3,Sunday,True
20120716,2012-07-16,2012,7,Jul,3,Monday,False
20120717,2012-07-17,2012,7,Jul,3,Tuesday,False
20120718,2012-07-18,2012,7,Jul,3,Wednesday,False
20120719,2012-07-19,2012,7,Jul,3,Thursday,False
20120720,2012-07-20,2012,7,Jul,3,Friday,False
20120721,2012-07-21,2012,7,Jul,3,Saturday,True
20120722,2012-07-22,2012,7,Jul,3,Sunday,True
20120723,2012-07-23,2012,7,Jul,3,Monday,False
20120724,2012-07-24,2012,7,Jul,3,Tuesday,False
20120725,2012-07-25,2012,7,Jul,3,Wednesday,False
20120726,2012-07-26,2012,7,Jul,3,Thursday,False
20120727,2012-07-27,2012,7,Jul,3,Friday,False
20120728,2012-07-28,2012,7,Jul,3,Saturday,True
20120729,2012-07-29,2012,7,Jul,3,Sunday,True
20120730,2012-07-30,2012,7,Jul,3,Monday,False
20120731,2012-07-31,2012,7,Jul,3,Tuesday,False
20120801,2012-08-01,2012,8,Aug,3,Wednesday,False
20120802,2012-08-02,2012,8,Aug,3,Thursday,False
20120803,2012-08-03,2012,8,Aug,3,Friday,False
20120804,2012-08-04,2012,8,Aug,3,Saturday,True
20120805,2012-08-05,2012,8,Aug,3,Sunday,True
20120806,2012-08-06,2012,8,Aug,3,Monday,False
20120807,2012-08-07,2012,8,Aug,3,Tuesday,False
20120808,2012-08-08,2012,8,Aug,3,Wednesday,False
20120809,2012-08-09,2012,8,Aug,3,Thursday,False
20120810,2012-08-10,2012,8,Aug,3,Friday,False
20120811,2012-08-11,2012,8,Aug,3,Saturday,True
20120812,2012-08-12,2012,8,Aug,3,Sunday,True
20120813,2012-08-13,2012,8,Aug,3,Monday,False
20120814,2012-08-14,2012,8,Aug,3,Tuesday,False
20120815,2012-08-15,2012,8,Aug,3,Wednesday,False
20120816,2012-08-16,2012,8,Aug,3,Thursday,False
20120817,2012-08-17,2012,8,Aug,3,Friday,False
20120818,2012-08-18,2012,8,Aug,3,Saturday,True
20120819,2012-08-19,2012,8,Aug,3,Sunday,True
20120820,2012-08-20,2012,8,Aug,3,Monday,False
20120821,2012-08-21,2012,8,Aug,3,Tuesday,False
20120822,2012-08-22,2012,8,Aug,3,Wednesday,False
20120823,2012-08-23,2012,8,Aug,3,Thursday,False
20120824,2012-08-24,2012,8,Aug,3,Friday,False
20120825,2012-08-25,2012,8,Aug,3,Saturday,True
20120826,2012-08-26,2012,8,Aug,3,Sunday,True
20120827,2012-08-27,2012,8,Aug,3,Monday,False
20120828,2012-08-28,2012,8,Aug,3,Tuesday,False
20120829,2012-08-29,2012,8,Aug,3,Wednesday,False
20120830,2012-08-30,2012,8,Aug,3,Thursday,False
20120831,2012-08-31,2012,8,Aug,3,Friday,False
20120901,2012-09-01,2012,9,Sep,3,Saturday,True
20120902,2012-09-02,2012,9,Sep,3,Sunday,True
20120903,2012-09-03,2012,9,Sep,3,Monday,False
20120904,2012-09-04,2012,9,Sep,3,Tuesday,False
20120905,2012-09-05,2012,9,Sep,3,Wednesday,False
20120906,2012-09-06,2012,9,Sep,3,Thursday,False
20120907,2012-09-07,2012,9,Sep,3,Friday,False
20120908,2012-09-08,2012,9,Sep,3,Saturday,True
20120909,2012-09-09,2012,9,Sep,3,Sunday,True
20120910,2012-09-10,2012,9,Sep,3,Monday,False
20120911,2012-09-11,2012,9,Sep,3,Tuesday,False
20120912,2012-09-12,2012,9,Sep,3,Wednesday,False
20120913,2012-09-13,2012,9,Sep,3,Thursday,False
20120914,2012-09-14,2012,9,Sep,3,Friday,False
20120915,2012-09-15,2012,9,Sep,3,Saturday,True
20120916,2012-09-16,2012,9,Sep,3,Sunday,True
20120917,2012-09-17,2012,9,Sep,3,Monday,False
20120918,2012-09-18,2012,9,Sep,3,Tuesday,False
20120919,2012-09-19,2012,9,Sep,3,Wednesday,False
20120920,2012-09-20,2012,9,Sep,3,Thursday,False
20120921,2012-09-21,2012,9,Sep,3,Friday,False
20120922,2012-09-22,2012,9,Sep,3,Saturday,True
20120923,2012-09-23,2012,9,Sep,3,Sunday,True
20120924,2012-09-24,2012,9,Sep,3,Monday,False
20120925,2012-09-25,2012,9,Sep,3,Tuesday,False
20120926,2012-09-26,2012,9,Sep,3,Wednesday,False
20120927,2012-09-27,2012,9,Sep,3,Thursday,False
20120928,2012-09-28,2012,9,Sep,3,Friday,False
20120929,2012-09-29,2012,9,Sep,3,Saturday,True
20120930,2012-09-30,2012,9,Sep,3,Sunday,True
20121001,2012-10-01,2012,10,Oct,4,Monday,False
20121002,2012-10-02,2012,10,Oct,4,Tuesday,False
20121003,2012-10-03,2012,10,Oct,4,Wednesday,False
20121004,2012-10-04,2012,10,Oct,4,Thursday,False
20121005,2012-10-05,2012,10,Oct,4,Friday,False
20121006,2012-10-06,2012,10,Oct,4,Saturday,True
20121007,2012-10-07,2012,10,Oct,4,Sunday,True
20121008,2012-10-08,2012,10,Oct,4,Monday,False
20121009,2012-10-09,2012,10,Oct,4,Tuesday,False
20121010,2012-10-10,2012,10,Oct,4,Wednesday,False
20121011,2012-10-11,2012,10,Oct,4,Thursday,False
20121012,2012-10-12,2012,10,Oct,4,Friday,False
20121013,2012-10-13,2012,10,Oct,4,Saturday,True
20121014,2012-10-14,2012,10,Oct,4,Sunday,True
20121015,2012-10-15,2012,10,Oct,4,Monday,False
20121016,2012-10-16,2012,10,Oct,4,Tuesday,False
20121017,2012-10-17,2012,10,Oct,4,Wednesday,False
20121018,2012-10-18,2012,10,Oct,4,Thursday,False
20121019,2012-10-19,2012,10,Oct,4,Friday,False
20121020,2012-10-20,2012,10,Oct,4,Saturday,True
20121021,2012-10-21,2012,10,Oct,4,Sunday,True
20121022,2012-10-22,2012,10,Oct,4,Monday,False
20121023,2012-10-23,2012,10,Oct,4,Tuesday,False
20121024,2012-10-24,2012,10,Oct,4,Wednesday,False
20121025,2012-10-25,2012,10,Oct,4,Thursday,False
20121026,2012-10-26,2012,10,Oct,4,Friday,False
20121027,2012-10-27,2012,10,Oct,4,Saturday,True
20121028,2012-10-28,2012,10,Oct,4,Sunday,True
20121029,2012-10-29,2012,10,Oct,4,Monday,False
20121030,2012-10-30,2012,10,Oct,4,Tuesday,False
20121031,2012-10-31,2012,10,Oct,4,Wednesday,False
20121101,2012-11-01,2012,11,Nov,4,Thursday,False
20121102,2012-11-02,2012,11,Nov,4,Friday,False
20121103,2012-11-03,2012,11,Nov,4,Saturday,True
20121104,2012-11-04,2012,11,Nov,4,Sunday,True
20121105,2012-11-05,2012,11,Nov,4,Monday,False
20121106,2012-11-06,2012,11,Nov,4,Tuesday,False
20121107,2012-11-07,2012,11,Nov,4,Wednesday,False
20121108,2012-11-08,2012,11,Nov,4,Thursday,False
20121109,2012-11-09,2012,11,Nov,4,Friday,False
20121110,2012-11-10,2012,11,Nov,4,Saturday,True
20121111,2012-11-11,2012,11,Nov,4,Sunday,True
20121112,2012-11-12,2012,11,Nov,4,Monday,False
20121113,2012-11-13,2012,11,Nov,4,Tuesday,False
20121114,2012-11-14,2012,11,Nov,4,Wednesday,False
20121115,2012-11-15,2012,11,Nov,4,Thursday,False
20121116,2012-11-16,2012,11,Nov,4,Friday,False
20121117,2012-11-17,2012,11,Nov,4,Saturday,True
20121118,2012-11-18,2012,11,Nov,4,Sunday,True
20121119,2012-11-19,2012,11,Nov,4,Monday,False
20121120,2012-11-20,2012,11,Nov,4,Tuesday,False
20121121,2012-11-21,2012,11,Nov,4,Wednesday,False
20121122,2012-11-22,2012,11,Nov,4,Thursday,False
20121123,2012-11-23,2012,11,Nov,4,Friday,False
20121124,2012-11-24,2012,11,Nov,4,Saturday,True
20121125,2012-11-25,2012,11,Nov,4,Sunday,True
20121126,2012-11-26,2012,11,Nov,4,Monday,False
20121127,2012-11-27,2012,11,Nov,4,Tuesday,False
20121128,2012-11-28,2012,11,Nov,4,Wednesday,False
20121129,2012-11-29,2012,11,Nov,4,Thursday,False
20121130,2012-11-30,2012,11,Nov,4,Friday,False
20121201,2012-12-01,2012,12,Dec,4,Saturday,True
20121202,2012-12-02,2012,12,Dec,4,Sunday,True
20121203,2012-12-03,2012,12,Dec,4,Monday,False
20121204,2012-12-04,2012,12,Dec,4,Tuesday,False
20121205,2012-12-05,2012,12,Dec,4,Wednesday,False
20121206,2012-12-06,2012,12,Dec,4,Thursday,False
20121207,2012-12-07,2012,12,Dec,4,Friday,False
20121208,2012-12-08,2012,12,Dec,4,Saturday,True
20121209,2012-12-09,2012,12,Dec,4,Sunday,True
20121210,2012-12-10,2012,12,Dec,4,Monday,False
20121211,2012-12-11,2012,12,Dec,4,Tuesday,False
20121212,2012-12-12,2012,12,Dec,4,Wednesday,False
20121213,2012-12-13,2012,12,Dec,4,Thursday,False
20121214,2012-12-14,2012,12,Dec,4,Friday,False
20121215,2012-12-15,2012,12,Dec,4,Saturday,True
20121216,2012-12-16,2012,12,Dec,4,Sunday,True
20121217,2012-12-17,2012,12,Dec,4,Monday,False
20121218,2012-12-18,2012,12,Dec,4,Tuesday,False
20121219,2012-12-19,2012,12,Dec,4,Wednesday,False
20121220,2012-12-20,2012,12,Dec,4,Thursday,False
20121221,2012-12-21,2012,12,Dec,4,Friday,False
