row_id,order_id,customer_id,product_id,region_id,order_date_id,ship_date_id,order_priority,ship_mode,quantity,unit_price,discount,sales,profit,shipping_cost,product_base_margin,shipping_days,profit_margin_pct,is_loss_making
7003,49988,544,1130,9,20101220,20101223,High,Regular Air,33,205.99,0.01,5834.6465,1619.66,2.79,0.58,3,27.759350973533703,False
7049,50308,511,1001,9,20121018,20121025,Low,Regular Air,19,4.91,0.1,86.48,33.58,0.5,0.36,7,38.82978723404255,False
7104,50692,279,509,9,20100917,20100919,High,Regular Air,28,10.98,0.0,327.95,43.68,5.14,0.36,2,13.319103521878336,False
7105,50692,279,308,9,20100917,20100919,High,Delivery Truck,47,124.49,0.06,5606.91,-300.85,51.94,0.63,2,-5.365700537372636,True
7107,50725,451,504,9,20101123,20101124,Medium,Delivery Truck,1,110.98,0.1,129.88,-89.9,30.0,0.71,1,-69.21773945180166,True
7146,50982,595,46,9,20120416,20120417,High,Regular Air,23,3.75,0.05,86.53,35.62,0.5,0.37,1,41.1649139026927,False
7149,51008,610,419,9,20110820,20110822,High,Regular Air,20,12.88,0.02,269.66,-59.13,4.59,0.82,2,-21.927612549135947,True
7211,51463,618,878,9,20111217,20111226,Low,Regular Air,4,4.98,0.01,28.34,-18.55,7.44,0.36,9,-65.45518701482004,True
7212,51463,618,248,9,20111217,20111217,Low,Express Air,7,65.99,0.01,405.3395,-147.88,3.9,0.55,0,-36.482997585974225,True
7279,51943,573,719,9,20090424,20090425,High,Regular Air,11,9.06,0.04,113.19,-53.25,9.86,0.4,1,-47.044791942751125,True
7280,51943,573,510,9,20090424,20090425,High,Regular Air,13,14.27,0.04,196.04,2.13,7.27,0.38,1,1.0865129565394818,False
7281,51943,573,1001,9,20090424,20090427,High,Regular Air,28,4.91,0.03,140.02,66.71,0.5,0.36,3,47.643193829452926,False
7299,52039,601,560,9,20120802,20120804,Critical,Regular Air,48,40.98,0.0,2006.38,840.46,1.99,0.44,2,41.88937290044757,False
7336,52290,584,471,9,20120521,20120525,Low,Regular Air,7,172.99,0.08,1134.05,149.5,19.99,0.39,4,13.182840262775011,False
7337,52290,584,540,9,20120521,20120530,Low,Regular Air,28,65.99,0.1,1470.0495,185.94,4.99,0.57,9,12.64855367115189,False
7362,52480,604,200,9,20100727,20100729,Not Specified,Regular Air,47,22.72,0.08,1020.88,173.94,8.99,0.44,2,17.038241517122483,False
7365,52486,573,1132,9,20110104,20110105,Not Specified,Regular Air,41,300.97,0.1,11883.2,4160.88,7.18,0.48,1,35.0148108253669,False
7372,52519,187,692,9,20120429,20120501,High,Regular Air,6,20.48,0.09,120.38,-29.77,6.32,0.58,2,-24.73002159827214,True
7448,53152,187,859,9,20090305,20090305,Medium,Express Air,36,65.99,0.01,2051.8235,350.36,8.8,0.58,0,17.075542803754807,False
7454,53188,573,254,9,20121105,20121106,High,Regular Air,22,29.74,0.07,621.21,-42.35,6.64,0.7,1,-6.817340351893884,True
7461,53223,593,684,9,20120714,20120721,Low,Regular Air,2,4.24,0.08,13.29,-10.33,5.41,0.35,7,-77.72761474793079,True
7462,53248,622,454,9,20101029,20101030,Critical,Delivery Truck,7,348.21,0.06,2423.06,-94.27,40.19,0.62,1,-3.8905351084991704,True
7481,53411,588,594,9,20111129,20111130,Critical,Regular Air,25,27.48,0.08,667.64,-57.53,4.0,0.75,1,-8.616919297825175,True
7517,53668,613,341,9,20100331,20100401,Not Specified,Regular Air,9,10.98,0.04,98.24,-10.38,3.37,0.57,1,-10.565960912052118,True
7524,53730,279,973,9,20121229,20121230,High,Regular Air,40,4.54,0.05,181.8,-144.74,5.83,0.36,1,-79.6149614961496,True
7550,54020,589,83,9,20120131,20120204,Low,Regular Air,35,18.97,0.05,648.58,182.63,5.21,0.37,4,28.15843843473434,False
7551,54020,589,685,9,20120131,20120205,Low,Regular Air,43,6.48,0.09,270.56,-140.48,6.86,0.37,5,-51.92193968066232,True
7596,54368,124,249,9,20111101,20111103,Not Specified,Regular Air,31,7.64,0.04,233.2,-48.07,5.83,0.36,2,-20.61320754716981,True
7597,54368,124,922,9,20111101,20111102,Not Specified,Regular Air,16,4.98,0.08,79.53,-48.55,5.49,0.38,1,-61.04614610838677,True
7598,54368,124,483,9,20111101,20111102,Not Specified,Regular Air,43,45.99,0.05,1680.977,383.09,4.99,0.56,1,22.789722881395758,False
7640,54721,618,17,9,20121018,20121019,Not Specified,Delivery Truck,19,100.98,0.0,2002.4,151.09,26.22,0.6,1,7.54544546544147,False
7673,55013,245,1001,9,20110712,20110719,Low,Regular Air,5,4.91,0.02,24.3,3.14,0.5,0.36,7,12.921810699588477,False
7674,55013,245,870,9,20110712,20110717,Low,Regular Air,14,22.01,0.02,322.61,19.37,5.53,0.59,5,6.004153622020396,False
7686,55077,593,190,9,20111004,20111006,Critical,Regular Air,2,14.48,0.05,31.7,-44.39,1.99,0.49,2,-140.03154574132492,True
7687,55077,593,969,9,20111004,20111006,Critical,Regular Air,3,55.99,0.08,143.9815,-283.23,2.5,0.83,2,-196.71277212697464,True
7703,55206,117,651,9,20111102,20111103,Medium,Express Air,20,1.8,0.03,52.7,-64.88,4.79,0.37,1,-123.11195445920303,True
7755,55492,593,45,9,20110919,20110921,Critical,Express Air,10,125.99,0.03,1124.244,-126.45,7.69,0.58,2,-11.247558359217395,True
7789,55744,603,925,9,20111020,20111021,Critical,Regular Air,23,20.99,0.02,415.055,-44.13,0.99,0.83,1,-10.632325836334944,True
7828,55968,600,1059,9,20120930,20121002,Low,Regular Air,40,1.82,0.05,73.62,0.86,1.0,0.4,2,1.1681608258625373,False
7868,56288,586,636,9,20100630,20100630,Not Specified,Regular Air,37,35.89,0.06,1287.94,140.35,14.72,0.4,0,10.897246766153703,False
7869,56288,586,890,9,20100630,20100702,Not Specified,Express Air,39,15.57,0.07,585.36,269.26,1.39,0.38,2,45.99904332376657,False
7870,56291,623,667,9,20120917,20120919,Not Specified,Delivery Truck,22,517.48,0.06,11022.53,1869.86,16.63,0.59,2,16.963981953326503,False
7871,56291,623,537,9,20120917,20120917,Not Specified,Regular Air,25,15.04,0.04,377.37,151.4,1.97,0.39,0,40.119776346821425,False
7872,56291,623,1057,9,20120917,20120918,Not Specified,Regular Air,47,24.98,0.06,1200.7,-37.27,8.79,0.66,1,-3.1040226534521533,True
7898,56486,580,688,9,20090528,20090529,Critical,Regular Air,11,5.98,0.03,73.62,-23.5,5.35,0.4,1,-31.920673729964683,True
7899,56514,623,122,9,20120211,20120218,Low,Regular Air,3,30.98,0.02,110.0,-24.43,11.63,0.37,7,-22.20909090909091,True
7900,56514,623,1080,9,20120211,20120218,Low,Regular Air,35,4.98,0.02,186.89,-153.2,7.54,0.38,7,-81.97335330943335,True
7928,56672,595,177,9,20120512,20120513,High,Regular Air,34,36.55,0.1,1132.32,77.45,13.89,0.41,1,6.839939239790872,False
7929,56672,595,528,9,20120512,20120514,High,Delivery Truck,8,85.29,0.02,593.64,65.25,60.0,0.56,2,10.991510006064281,False
7930,56672,595,816,9,20120512,20120514,High,Regular Air,45,65.99,0.1,2438.3695,317.2,8.99,0.6,2,13.00869289908687,False
7966,56931,607,52,9,20100203,20100205,High,Regular Air,34,7.99,0.05,232.4155,-110.59,5.03,0.6,2,-47.58288496249174,True
7971,57025,583,3,9,20120626,20120628,Medium,Regular Air,8,8.69,0.03,71.1,2.29,2.99,0.39,2,3.220815752461322,False
7979,57061,607,291,9,20091130,20091207,Low,Regular Air,21,22.38,0.04,470.79,-80.11,15.1,0.38,7,-17.016079355976125,True
7980,57061,607,337,9,20091130,20091130,Low,Regular Air,6,6.3,0.07,36.56,6.22,0.5,0.39,0,17.013129102844637,False
7981,57061,607,563,9,20091130,20091202,Low,Regular Air,3,17.78,0.06,55.17,46.84,5.03,0.54,2,84.90121442813123,False
8008,57217,577,418,9,20110121,20110123,Medium,Regular Air,35,11.66,0.06,422.25,-116.02,7.95,0.58,2,-27.476613380698637,True
8054,57504,603,873,9,20090804,20090807,Not Specified,Regular Air,44,7.64,0.01,357.48,160.02,1.39,0.36,3,44.76334340382679,False
8083,57666,586,863,9,20090522,20090525,Not Specified,Regular Air,45,25.98,0.03,1206.15,304.2,4.08,0.57,3,25.220743688595945,False
8084,57666,586,112,9,20090522,20090522,Not Specified,Delivery Truck,44,20.98,0.1,941.99,-2111.36,53.03,0.78,0,-224.138260491088,True
8183,58496,607,681,9,20110611,20110613,Not Specified,Regular Air,20,6.48,0.06,137.97,-123.94,10.05,0.37,2,-89.83112270783504,True
8200,58628,607,1097,9,20090324,20090325,Medium,Delivery Truck,23,138.75,0.09,2527.792,-335.32,52.42,0.74,1,-13.265331957692721,True
8234,58854,624,749,9,20100424,20100425,Critical,Delivery Truck,35,170.98,0.03,6130.9,583.15,35.89,0.66,1,9.511654080151365,False
8235,58854,624,592,9,20100424,20100426,Critical,Regular Air,10,20.99,0.0,193.205,-52.24,4.81,0.58,2,-27.038637716415206,True
8243,58917,579,111,9,20120302,20120303,High,Regular Air,27,499.99,0.01,14300.26,6279.18,24.49,0.36,1,43.90955129487156,False
8244,58917,579,364,9,20120302,20120302,High,Regular Air,3,21.98,0.09,62.88,-25.96,2.87,0.55,0,-41.284987277353686,True
8266,59104,231,510,9,20090212,20090215,High,Express Air,13,14.27,0.08,197.61,3.46,7.27,0.38,3,1.7509235362582865,False
8267,59104,231,960,9,20090212,20090215,High,Regular Air,22,2.98,0.04,68.92,2.63,1.58,0.39,3,3.81601857225769,False
8268,59104,231,1156,9,20090212,20090214,High,Regular Air,38,115.99,0.05,3594.7435,1016.97,2.5,0.55,2,28.29047468894512,False
8389,59937,579,386,9,20091228,20091229,High,Regular Air,7,30.98,0.02,235.98,-32.28,17.08,0.4,1,-13.679125349605899,True
66,386,447,1047,7,20110124,20110126,High,Regular Air,4,3.69,0.02,14.96,-0.03,0.5,0.38,2,-0.20053475935828877,True
67,386,447,902,7,20110124,20110126,High,Regular Air,4,3.85,0.09,15.69,-1.59,0.7,0.44,2,-10.133843212237094,True
69,416,625,713,7,20100926,20101001,Low,Express Air,20,65.99,0.01,1156.6715,88.52,7.69,0.59,5,7.652993957229862,False
84,513,626,722,7,20110430,20110430,High,Delivery Truck,33,150.89,0.0,5437.92,-684.57,60.2,0.77,0,-12.588820725571543,True
94,611,626,1048,7,20100126,20100128,Critical,Regular Air,47,17.7,0.04,840.04,-131.27,9.47,0.59,2,-15.626636826817773,True
124,802,627,974,7,20110104,20110106,Critical,Regular Air,33,11.7,0.08,378.6,12.72,5.63,0.4,2,3.3597464342313788,False
125,802,627,365,7,20110104,20110104,Critical,Regular Air,2,15.99,0.09,38.5,-52.14,9.4,0.49,0,-135.42857142857142,True
150,960,628,808,7,20090920,20090921,Medium,Regular Air,46,13.73,0.07,605.97,-22.72,6.85,0.54,1,-3.749360529399145,True
155,965,295,399,7,20110514,20110521,Low,Delivery Truck,42,280.98,0.07,11230.25,-679.04,35.67,0.66,7,-6.0465261236392776,True
174,1127,625,424,7,20110918,20110919,Not Specified,Regular Air,48,110.98,0.01,5340.5,1215.28,13.99,0.69,1,22.75592173017508,False
226,1507,629,660,7,20101013,20101015,Medium,Regular Air,29,152.48,0.09,4345.86,126.62,4.0,0.79,2,2.9135775197544334,False
244,1665,630,829,7,20090507,20090509,High,Regular Air,26,35.99,0.05,755.6075,149.17,1.1,0.55,2,19.741730991288467,False
281,1952,631,301,7,20090315,20090315,High,Delivery Truck,24,296.18,0.04,7287.55,-715.78,54.12,0.76,0,-9.821956624654376,True
282,1953,632,236,7,20101129,20101129,Medium,Regular Air,13,10.91,0.06,137.64,19.59,2.99,0.38,0,14.23278116826504,False
323,2213,632,152,7,20100114,20100115,Not Specified,Regular Air,6,5.78,0.08,40.31,-32.27,8.09,0.36,1,-80.05457702803275,True
344,2368,633,532,7,20100819,20100821,Critical,Regular Air,36,14.81,0.08,508.73,-229.67,13.32,0.43,2,-45.145755115680224,True
365,2560,629,155,7,20120904,20120905,Critical,Regular Air,32,20.97,0.0,731.22,-84.07,6.5,0.78,1,-11.497223817729274,True
366,2560,629,922,7,20120904,20120906,Critical,Regular Air,23,4.98,0.07,114.14,-65.62,5.49,0.38,2,-57.490800770983,True
400,2754,102,1157,7,20090402,20090404,High,Regular Air,16,90.24,0.04,1427.67,422.8,0.99,0.56,2,29.614686867413337,False
401,2754,102,657,7,20090402,20090404,High,Express Air,11,47.9,0.09,499.26,144.05,5.86,0.37,2,28.852701998958462,False
402,2755,634,1015,7,20120206,20120206,Not Specified,Regular Air,30,24.95,0.03,736.3,259.07,2.99,0.39,0,35.18538639141654,False
403,2755,634,76,7,20120206,20120206,Not Specified,Regular Air,50,6.48,0.0,346.06,-76.54,5.86,0.36,0,-22.117551869617987,True
481,3333,635,864,7,20120915,20120917,Not Specified,Regular Air,42,22.98,0.08,927.97,162.17,4.5,0.55,2,17.47578046704096,False
482,3333,635,1158,7,20120915,20120915,Not Specified,Regular Air,9,6.48,0.08,59.05,-24.09,5.4,0.37,0,-40.79593564775614,True
500,3460,636,380,7,20111002,20111004,High,Regular Air,27,5.98,0.08,153.23,-95.15,4.69,0.68,2,-62.09619526202441,True
530,3591,637,823,7,20101207,20101209,Medium,Delivery Truck,3,100.98,0.01,321.57,-100.05,15.66,0.57,2,-31.112976956805674,True
531,3591,637,669,7,20101207,20101208,Medium,Delivery Truck,12,89.99,0.08,1085.16,-311.54,42.0,0.66,1,-28.7091304508091,True
586,4006,295,533,7,20110103,20110104,Medium,Regular Air,38,37.94,0.06,1441.61,624.84,5.08,0.38,1,43.34320655378362,False
611,4193,635,368,7,20090108,20090108,High,Regular Air,16,4.13,0.07,64.29,14.42,0.99,0.39,0,22.429615803390885,False
612,4193,635,200,7,20090108,20090108,High,Regular Air,3,22.72,0.03,75.77,64.25,8.99,0.44,0,84.79609344067573,False
627,4387,638,1027,7,20111022,20111023,Critical,Delivery Truck,4,150.98,0.07,640.21,-388.52,39.25,0.75,1,-60.68633729557489,True
639,4512,635,100,7,20111024,20111029,Low,Delivery Truck,43,146.34,0.06,6077.11,-353.66,43.75,0.64,5,-5.819542512806252,True
685,4773,511,103,7,20111222,20111224,Critical,Delivery Truck,48,179.29,0.07,6746.312,-433.29,29.21,0.76,2,-6.422620240510668,True
694,4839,633,646,7,20090509,20090509,Critical,Regular Air,24,6.48,0.05,159.43,-120.59,8.73,0.37,0,-75.63821112714044,True
705,4935,639,145,7,20100524,20100527,Not Specified,Regular Air,30,3.68,0.1,106.64,-31.95,1.32,0.83,3,-29.960615153788446,True
891,6403,640,1129,7,20110211,20110213,Low,Regular Air,41,419.19,0.0,17874.26,6247.95,19.99,0.58,2,34.955013522238126,False
932,6754,641,212,7,20110811,20110813,High,Regular Air,13,205.99,0.01,2388.636,191.0,5.26,0.56,2,7.996195318164844,False
1040,7619,633,815,7,20101008,20101009,Not Specified,Regular Air,8,17.48,0.02,141.77,-24.48,1.99,0.45,1,-17.267404951682302,True
1048,7744,627,471,7,20091117,20091117,Low,Regular Air,26,172.99,0.07,4286.55,1416.7,19.99,0.39,0,33.049888605055344,False
1049,7744,627,182,7,20091117,20091126,Low,Regular Air,1,7.64,0.09,8.34,-3.44,1.39,0.36,9,-41.247002398081534,True
1089,8006,625,321,7,20110603,20110605,Medium,Express Air,27,6.68,0.0,197.15,-23.34,5.2,0.37,2,-11.838701496322596,True
1121,8224,188,1159,7,20120207,20120209,Not Specified,Regular Air,41,2.21,0.03,89.77,9.92,1.0,0.38,2,11.050462292525342,False
1143,8323,296,33,7,20110906,20110907,High,Express Air,45,20.99,0.05,766.9635,-88.25,2.5,0.81,1,-11.50641458165871,True
1163,8480,642,912,7,20110129,20110131,High,Regular Air,11,6.48,0.07,76.36,-58.4,8.74,0.36,2,-76.47983237297014,True
1164,8480,642,45,7,20110129,20110131,High,Regular Air,3,125.99,0.09,309.9015,-558.42,7.69,0.58,2,-180.19273866050986,True
1304,9568,630,323,7,20100307,20100309,Not Specified,Regular Air,46,76.72,0.0,3725.53,748.67,19.95,0.54,2,20.095664241061,False
1331,9701,637,942,7,20100227,20100304,Low,Regular Air,8,12.97,0.01,103.75,25.13,1.49,0.35,5,24.221686746987952,False
1332,9701,637,369,7,20100227,20100303,Low,Regular Air,9,110.99,0.04,855.865,-153.92,2.5,0.57,4,-17.984144695717195,True
1369,9926,643,1123,7,20091011,20091013,High,Regular Air,25,5.77,0.0,158.83,-56.97,5.92,0.55,2,-35.86853868916451,True
1439,10373,633,227,7,20100625,20100627,Critical,Regular Air,28,6.48,0.03,193.16,-71.73,6.6,0.37,2,-37.13501760198799,True
1452,10470,644,1124,7,20120504,20120506,Low,Express Air,40,44.01,0.02,1757.43,490.77,3.5,0.59,2,27.92543657499872,False
1453,10470,644,23,7,20120504,20120511,Low,Regular Air,8,15.99,0.03,137.26,-54.61,13.18,0.37,7,-39.785807955704506,True
1454,10470,644,603,7,20120504,20120506,Low,Regular Air,20,175.99,0.09,2913.1455,333.72,4.99,0.59,2,11.455658496975177,False
1542,11111,644,148,7,20110117,20110119,Medium,Regular Air,7,41.47,0.1,308.52,-59.85,34.2,0.73,2,-19.39906651108518,True
1543,11111,644,674,7,20110117,20110119,Medium,Regular Air,29,6.48,0.1,176.5,-119.72,7.37,0.37,2,-67.8300283286119,True
1549,11173,257,1145,7,20120330,20120401,Critical,Regular Air,37,5.98,0.08,221.66,-95.17,3.85,0.68,2,-42.93512586844717,True
1559,11239,645,103,7,20120209,20120211,Critical,Delivery Truck,33,179.29,0.03,6170.02,-433.29,29.21,0.74,2,-7.022505599657699,True
1576,11396,646,881,7,20120721,20120722,Critical,Regular Air,42,304.99,0.07,12270.3,4842.37,19.99,0.4,1,39.464153280685885,False
1633,11808,447,1027,7,20120731,20120801,Not Specified,Delivery Truck,1,150.98,0.06,148.344,25.21,39.25,0.75,1,16.994283557137464,False
1642,11874,447,252,7,20120909,20120911,Medium,Regular Air,1,30.42,0.0,40.29,-82.13,8.65,0.74,2,-203.84710846363862,True
1643,11874,447,855,7,20120909,20120909,Medium,Regular Air,20,39.98,0.07,775.77,179.37,9.83,0.4,0,23.121543756525774,False
1714,12322,645,55,7,20110511,20110513,Critical,Express Air,36,92.23,0.03,3436.9,-398.11,39.61,0.67,2,-11.583403648636853,True
1739,12480,647,1160,7,20090707,20090708,Medium,Delivery Truck,8,137.48,0.0,1187.01,-203.27,32.18,0.78,1,-17.12453981011112,True
1749,12516,648,197,7,20090524,20090529,Low,Delivery Truck,31,80.97,0.1,2360.43,66.22,33.6,0.37,5,2.8054210461653177,False
1750,12516,648,1161,7,20090524,20090528,Low,Regular Air,22,6.48,0.02,154.6,-23.53,5.11,0.37,4,-15.219922380336353,True
1820,13088,649,934,7,20100422,20100424,Not Specified,Regular Air,46,3.25,0.08,187.92,-2149.8,49.0,0.56,2,-1143.997445721584,True
1828,13121,639,631,7,20100307,20100308,High,Regular Air,36,30.98,0.0,1211.0,-27.99,6.5,0.79,1,-2.311312964492155,True
1829,13121,639,880,7,20100307,20100310,High,Regular Air,28,205.99,0.07,4924.135,1049.54,8.99,0.58,3,21.314200362094052,False
1857,13348,628,406,7,20101107,20101108,Medium,Regular Air,35,140.85,0.05,4890.58,310.51,19.99,0.73,1,6.34914468222583,False
1866,13413,650,726,7,20100129,20100131,Critical,Regular Air,29,4.98,0.04,150.28,-50.86,4.7,0.38,2,-33.84349214799042,True
1869,13447,651,592,7,20100108,20100110,High,Regular Air,24,20.99,0.01,436.4835,0.85,4.81,0.58,2,0.19473817452435202,False
1910,13638,636,190,7,20110930,20111002,High,Regular Air,49,14.48,0.05,682.77,165.2,1.99,0.49,2,24.195556336687318,False
1918,13761,592,1162,7,20091017,20091021,Low,Regular Air,32,78.8,0.09,2421.44,-949.09,35.0,0.83,4,-39.19527223470332,True
1999,14247,652,340,7,20110816,20110818,Critical,Regular Air,4,3.29,0.03,14.75,-2.49,1.35,0.4,2,-16.88135593220339,True
2061,14755,636,902,7,20100105,20100105,High,Regular Air,31,3.85,0.09,111.48,29.57,0.7,0.44,0,26.524937208467886,False
2062,14755,636,1023,7,20100105,20100107,High,Express Air,44,65.99,0.1,2322.812,454.38,4.2,0.59,2,19.56163477715803,False
2078,14854,642,625,7,20100428,20100502,Low,Regular Air,24,16.91,0.07,391.23,-27.98,6.25,0.58,4,-7.151803287068987,True
2109,15078,597,573,7,20101109,20101110,High,Regular Air,33,5.78,0.01,207.01,-36.9,4.96,0.36,1,-17.82522583450075,True
2183,15718,277,673,7,20090127,20090129,Critical,Regular Air,41,43.98,0.03,1863.02,360.63,8.99,0.58,2,19.357280115081963,False
2184,15718,277,1131,7,20090127,20090130,Critical,Regular Air,50,1.14,0.06,55.89,-3.05,0.7,0.38,3,-5.457147969225264,True
2186,15744,295,813,7,20100321,20100322,Critical,Regular Air,16,55.48,0.09,838.81,290.77,6.79,0.37,1,34.66458435164102,False
2285,16454,377,311,7,20120511,20120511,Medium,Regular Air,12,7.1,0.04,94.39,-29.49,6.05,0.39,0,-31.242716389448034,True
2314,16676,633,383,7,20090319,20090319,High,Regular Air,39,28.99,0.07,936.802,-12.08,8.59,0.56,0,-1.2894934041558408,True
2344,16897,633,82,7,20120615,20120617,Not Specified,Delivery Truck,1,320.98,0.02,379.8,-183.09,58.95,0.57,2,-48.20695102685624,True
2345,16897,633,1159,7,20120615,20120617,Not Specified,Regular Air,48,2.21,0.06,107.7,14.97,1.0,0.38,2,13.899721448467966,False
2357,16999,625,126,7,20090119,20090121,Critical,Regular Air,18,207.48,0.09,3568.45,1081.62,0.99,0.55,2,30.31063907298687,False
2364,17091,653,267,7,20120721,20120722,Medium,Regular Air,45,65.99,0.0,2604.315,750.87,5.26,0.56,1,28.8317657426233,False
2376,17249,646,641,7,20100925,20100927,Low,Regular Air,37,73.98,0.02,2911.64,225.28,14.52,0.65,2,7.737220260746521,False
2435,17670,277,282,7,20090825,20090827,Medium,Regular Air,14,2.61,0.07,36.52,10.05,0.5,0.39,2,27.519167579408546,False
2448,17797,648,66,7,20120710,20120712,Low,Delivery Truck,10,100.98,0.0,1077.28,-486.12,57.38,0.78,2,-45.12475865141839,True
2449,17797,648,501,7,20120710,20120714,Low,Regular Air,16,3.69,0.02,61.52,-8.89,2.5,0.39,4,-14.450585175552664,True
2508,18213,644,31,7,20100910,20100912,Medium,Regular Air,29,40.99,0.1,1111.23,21.6,19.99,0.36,2,1.9437920142544747,False
2510,18241,652,188,7,20100727,20100729,Low,Regular Air,3,20.89,0.05,64.5,-55.11,1.99,0.48,2,-85.44186046511628,True
2511,18241,652,862,7,20100727,20100729,Low,Delivery Truck,25,400.98,0.08,9944.49,-969.05,76.37,0.6,2,-9.744592231476929,True
2512,18244,377,199,7,20110211,20110213,Critical,Regular Air,1,140.81,0.0,172.34,-73.22,24.49,0.57,2,-42.48578391551584,True
2548,18465,654,810,7,20100415,20100417,High,Regular Air,12,64.65,0.05,816.23,-353.71,35.0,0.8,2,-43.33459931636916,True
2561,18528,295,1163,7,20110430,20110501,Critical,Regular Air,33,10.98,0.07,340.97,-22.82,3.99,0.58,1,-6.692670909464175,True
2562,18528,295,587,7,20110430,20110502,Critical,Regular Air,22,5.78,0.03,136.24,-96.22,7.96,0.36,2,-70.62536699941279,True
2616,18917,647,611,7,20120503,20120505,Critical,Regular Air,14,2.08,0.08,28.82,-8.36,1.49,0.38,2,-29.00763358778626,True
2693,19493,641,610,7,20090202,20090203,Critical,Regular Air,31,154.13,0.1,4713.25,-372.49,69.0,0.68,1,-7.903039304089535,True
2714,19616,597,1164,7,20111222,20111223,High,Regular Air,3,28.15,0.0,92.31,-28.95,6.17,0.55,1,-31.361715957101072,True
2715,19616,597,366,7,20111222,20111223,High,Express Air,42,2.78,0.06,116.94,-10.01,1.25,0.59,1,-8.559945271079187,True
2827,20390,635,875,7,20090831,20090903,Not Specified,Express Air,35,34.98,0.05,1271.12,-62.82,7.53,0.76,3,-4.942098307004847,True
2828,20390,635,547,7,20090831,20090902,Not Specified,Regular Air,17,3.14,0.0,58.5,-25.26,1.92,0.84,2,-43.17948717948718,True
2834,20451,641,494,7,20120525,20120527,Critical,Regular Air,6,8.95,0.1,53.72,2.82,2.01,0.39,2,5.249441548771407,False
2835,20451,641,180,7,20120525,20120527,Critical,Regular Air,33,55.29,0.04,1809.21,454.49,5.08,0.59,2,25.120909126082655,False
2836,20451,641,1081,7,20120525,20120527,Critical,Delivery Truck,17,550.98,0.1,9150.09,-1331.55,45.7,0.71,2,-14.552315878860208,True
2845,20486,631,277,7,20110305,20110306,High,Regular Air,34,9.27,0.07,306.3,18.73,4.39,0.38,1,6.114920013059092,False
2846,20486,631,902,7,20110305,20110306,High,Regular Air,42,3.85,0.01,163.98,55.73,0.7,0.44,1,33.985851933162586,False
2895,20899,626,230,7,20100412,20100421,Low,Regular Air,9,54.96,0.04,495.1,110.36,10.75,0.36,9,22.290446374469802,False
2918,21089,655,302,7,20110728,20110730,Medium,Delivery Truck,4,122.99,0.07,559.75,-331.08,70.2,0.74,2,-59.14783385439929,True
3001,21634,656,2,7,20121028,20121029,Not Specified,Delivery Truck,8,208.16,0.1,1611.73,-314.61,68.02,0.58,1,-19.520018861720015,True
3002,21634,656,108,7,20121028,20121031,Not Specified,Regular Air,1,1938.02,0.07,1946.55,-4017.62,13.99,0.38,3,-206.3969587218412,True
3012,21665,626,826,7,20121015,20121016,High,Express Air,5,115.99,0.09,474.793,-407.26,2.5,0.58,1,-85.77632778916285,True
3020,21729,639,529,7,20121206,20121210,Low,Regular Air,28,4.13,0.0,120.98,-92.85,5.34,0.38,4,-76.74822284675153,True
3021,21729,639,700,7,20121206,20121213,Low,Regular Air,14,79.52,0.08,1082.66,-256.93,48.2,0.74,7,-23.731365340919584,True
3032,21796,648,219,7,20120506,20120510,Low,Regular Air,46,99.99,0.04,4744.64,1033.38,19.99,0.52,4,21.77994536993323,False
3033,21796,648,592,7,20120506,20120506,Low,Regular Air,2,20.99,0.01,40.8255,-99.98,4.81,0.58,0,-244.89595963307247,True
3034,21796,648,69,7,20120506,20120513,Low,Regular Air,41,15.67,0.1,607.13,274.66,1.39,0.38,7,45.23907565101379,False
3035,21796,648,1131,7,20120506,20120511,Low,Regular Air,31,1.14,0.07,34.22,-3.19,0.7,0.38,5,-9.322033898305085,True
3065,21958,633,446,7,20090605,20090606,High,Regular Air,14,363.25,0.09,4998.03,1092.94,19.99,0.57,1,21.867415761810154,False
3130,22468,647,351,7,20100610,20100610,Not Specified,Regular Air,14,20.98,0.0,323.11,41.52,8.83,0.37,0,12.85011296462505,False
3131,22468,647,259,7,20100610,20100611,Not Specified,Regular Air,11,5.68,0.03,65.1,13.31,1.46,0.39,1,20.44546850998464,False
3132,22468,647,737,7,20100610,20100612,Not Specified,Regular Air,19,7.96,0.0,163.75,23.61,4.95,0.41,2,14.418320610687022,False
3149,22626,640,268,7,20100629,20100701,Critical,Regular Air,17,5.18,0.02,90.93,14.19,2.04,0.36,2,15.605410755526227,False
3150,22626,640,147,7,20100629,20100701,Critical,Delivery Truck,35,218.75,0.04,6170.912,-528.65,69.64,0.77,2,-8.566805036273406,True
3235,23205,625,1165,7,20090524,20090525,High,Express Air,8,40.98,0.08,319.62,-16.64,7.2,0.6,1,-5.2061823415305675,True
3236,23205,625,484,7,20090524,20090525,High,Express Air,32,8.12,0.08,263.39,-59.73,2.83,0.77,1,-22.67739853449258,True
3237,23205,625,90,7,20090524,20090525,High,Delivery Truck,26,262.11,0.02,7208.8,-633.44,62.74,0.75,1,-8.787038064587726,True
3271,23394,653,611,7,20100429,20100430,High,Regular Air,45,2.08,0.01,101.57,-5.99,1.49,0.38,1,-5.897410652751797,True
3421,24390,592,88,7,20120606,20120608,Low,Express Air,2,50.98,0.1,107.67,-234.66,6.5,0.73,2,-217.94371691278909,True
